sample_id	tax_id	abundance	species	genus	family	order	class	phylum	clade	superkingdom	subspecies	species_subgroup	species_group	estimated_counts
barcode20	3067	0.009322090449555218	Volvox carteri	Volvox	Volvocaceae	Chlamydomonadales	Chlorophyceae	Chlorophyta	core chlorophytes					972.8067488633347
barcode20	693156	0.031796131868966945	Chytridium olla	Chytridium	Chytridiaceae	Chytridiales	Chytridiomycetes	Chytridiomycota	Opisthokonta					3318.0853411860458
barcode20	463800	0.00014374011800922685	Kwoniella mangrovensis	Kwoniella	Cryptococcaceae	Tremellales	Tremellomycetes	Basidiomycota	Opisthokonta					15.000000014852867
barcode20	308927	0.008766813460372684	Diversispora spurca	Diversispora	Diversisporaceae	Diversisporales	Glomeromycetes	Mucoromycota	Opisthokonta					914.8608186571914
barcode20	2650714	0.0037046275252500343	Diversispora aurantia	Diversispora	Diversisporaceae	Diversisporales	Glomeromycetes	Mucoromycota	Opisthokonta					386.5964053974673
barcode20	1972599	0.03353027522959059	Racocetra crispa	Racocetra	Gigasporaceae	Diversisporales	Glomeromycetes	Mucoromycota	Opisthokonta					3499.0518715839257
barcode20	2991561	0.008667736109902872	Linnemannia solitaria	Linnemannia	Mortierellaceae	Mortierellales	Mortierellomycetes	Mucoromycota	Opisthokonta					904.5216017489142
barcode20	2878256	0.00013699936747966704	Boekhoutia sterigmata	Boekhoutia	Chionosphaeraceae	Agaricostilbales	Agaricostilbomycetes	Basidiomycota	Opisthokonta					14.296568993340653
barcode20	324621	0.0003943279102210242	Jimgerdemannia lactiflua	Jimgerdemannia	Endogonaceae	Endogonales	Endogonomycetes	Mucoromycota	Opisthokonta					41.15008907111498
barcode20	423455	0.0014133284674164447	Basidiobolus heterosporus	Basidiobolus	Basidiobolaceae	Basidiobolales	Basidiobolomycetes	Zoopagomycota	Opisthokonta					147.4878922172431
barcode20	2704025	0.020273434095314156	Vinositunica ingens	Vinositunica	Endogonaceae	Endogonales	Endogonomycetes	Mucoromycota	Opisthokonta					2115.6342150165087
barcode20	2704023	0.0020686564552359382	Jimgerdemannia ambigua	Jimgerdemannia	Endogonaceae	Endogonales	Endogonomycetes	Mucoromycota	Opisthokonta					215.87464438614634
barcode20	134358	0.0003514267546265303	Westerdykella cylindrica	Westerdykella	Sporormiaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta					36.67313897905157
barcode20	1431937	0.0003132855324642291	Neocatenulostroma microsporum	Neocatenulostroma	Teratosphaeriaceae	Mycosphaerellales	Dothideomycetes	Ascomycota	Opisthokonta					32.69291174030462
barcode20	162394	0.000362199399419926	Dothidea sambuci	Dothidea	Dothideaceae	Dothideales	Dothideomycetes	Ascomycota	Opisthokonta					37.79731832646638
barcode20	43223	0.00037217915539860245	Tyrannosorus pinicola	Tyrannosorus	Venturiaceae	Venturiales	Dothideomycetes	Ascomycota	Opisthokonta					38.83875576162116
barcode20	1246581	0.0013274968081957697	Paramicrosporidium saccamoebae	Paramicrosporidium				Cryptomycota	Opisthokonta					138.53092941926954
barcode20	1904436	0.0030855506775017806	Puccinia wiehei	Puccinia	Pucciniaceae	Pucciniales	Pucciniomycetes	Basidiomycota	Opisthokonta					321.99264095069833
barcode20	2822377	0.0006712423080904209	Hydnum cremeoalbum	Hydnum	Hydnaceae	Cantharellales	Agaricomycetes	Basidiomycota	Opisthokonta					70.04749106077587
barcode20	2558025	0.0009687102017260457	Milesina woodwardiana	Milesina	Milesinaceae	Pucciniales	Pucciniomycetes	Basidiomycota	Opisthokonta					101.0897531011215
barcode20	1403820	0.0007595609398483265	Sistotrema luteoviride	Sistotrema	Corticiaceae	Corticiales	Agaricomycetes	Basidiomycota	Opisthokonta					79.26398187787211
barcode20	2822381	0.0020456758889138486	Hydnum pinicola	Hydnum	Hydnaceae	Cantharellales	Agaricomycetes	Basidiomycota	Opisthokonta					213.47650738760467
barcode20	2877807	0.00011262915386326066	Chrysozyma iridis	Chrysozyma	Chrysozymaceae		Microbotryomycetes	Basidiomycota	Opisthokonta					11.753415351400566
barcode20	2877812	0.00016183258024837836	Chrysozyma flava	Chrysozyma	Chrysozymaceae		Microbotryomycetes	Basidiomycota	Opisthokonta					16.888038911819525
barcode20	2877805	0.00013756337889850878	Chrysozyma pseudogriseoflava	Chrysozyma	Chrysozymaceae		Microbotryomycetes	Basidiomycota	Opisthokonta					14.355426404953883
barcode20	1806907	0.0002711656361810862	Gymnosporangium przewalskii	Gymnosporangium	Gymnosporangiaceae	Pucciniales	Pucciniomycetes	Basidiomycota	Opisthokonta					28.29748996367725
barcode20	2877806	0.00029351221922053946	Chrysozyma sambuci	Chrysozyma	Chrysozymaceae		Microbotryomycetes	Basidiomycota	Opisthokonta					30.629467636759394
barcode20	27376	0.006067553123630463	Acaulospora colombiana	Acaulospora	Acaulosporaceae	Diversisporales	Glomeromycetes	Mucoromycota	Opisthokonta					633.179506216457
barcode20	157072	0.002508863334865247	Aphanomyces invadans	Aphanomyces	Verrucalvaceae	Saprolegniales	Saprolegniomycetes	Oomycota	Sar					261.81243330986285
barcode20	112090	0.006253705327706498	Aphanomyces astaci	Aphanomyces	Verrucalvaceae	Saprolegniales	Saprolegniomycetes	Oomycota	Sar					652.6054194728116
barcode20	4787	0.0027780066094028797	Phytophthora infestans	Phytophthora	Peronosporaceae	Peronosporales	Peronosporomycetes	Oomycota	Sar					289.89887972423753
barcode20	4779	0.00026054781030467706	Bremia lactucae	Bremia	Peronosporaceae	Peronosporales	Peronosporomycetes	Oomycota	Sar					27.189466744344575
barcode20	281847	0.00017337522136727325	Rozella allomycis	Rozella				Cryptomycota	Opisthokonta					18.0925712257818
barcode20	2605921	0.0006890993250365786	Novakomyces olei	Novakomyces				Ascomycota	Opisthokonta					71.91096006419215
barcode20	1133749	0.00044931812874395217	Tricholomopsis osiliensis	Tricholomopsis		Agaricales	Agaricomycetes	Basidiomycota	Opisthokonta					46.88859332507513
barcode20	46584	0.003103298926010693	Danielia oregonensis	Danielia	Metschnikowiaceae	Serinales	Pichiomycetes	Ascomycota	Opisthokonta					323.84475942384586
barcode20	554065	0.00046998690567124686	Chlorella variabilis	Chlorella	Chlorellaceae	Chlorellales	Trebouxiophyceae	Chlorophyta	core chlorophytes					49.045483541322966
barcode20	1123529	0.0006931949607484608	Gonapodya prolifera	Gonapodya	Gonapodyaceae	Monoblepharidales	Monoblepharidomycetes	Chytridiomycota	Opisthokonta					72.33836012890562
barcode20	150278	0.020950027959639184	Monoblepharis macrandra	Monoblepharis	Monoblepharidaceae	Monoblepharidales	Monoblepharidomycetes	Chytridiomycota	Opisthokonta					2186.240167728147
barcode20	82268	0.0011943320791359092	Hyaloraphidium curvatum	Hyaloraphidium		Monoblepharidales	Monoblepharidomycetes	Chytridiomycota	Opisthokonta					124.6345241182278
barcode20	1661797	0.005720249376022896	Dactylidispora singaporensis	Dactylidispora	Ceratostomataceae	Coronophorales	Sordariomycetes	Ascomycota	Opisthokonta					596.9366236348693
barcode20	1985864	0.00020337000847964355	Heitmania litseae	Heitmania	Heitmaniaceae	Heitmaniales	Microbotryomycetes	Basidiomycota	Opisthokonta					21.222677234893204
barcode20	2877801	0.00046604464004988195	Microbotryozyma swertiae	Microbotryozyma	Ustilentylomataceae	Microbotryales	Microbotryomycetes	Basidiomycota	Opisthokonta					48.63408841240543
barcode20	3044046	0.0003596534779720078	Leucosporidium egoroviorum	Leucosporidium	Leucosporidiaceae	Leucosporidiales	Microbotryomycetes	Basidiomycota	Opisthokonta					37.531638693768876
barcode20	1985866	0.00016953106416593683	Heitmania elacocarpi	Heitmania	Heitmaniaceae	Heitmaniales	Microbotryomycetes	Basidiomycota	Opisthokonta					17.691414201036338
barcode20	2877800	0.00012912483563183694	Heitmania cylindrica	Heitmania	Heitmaniaceae	Heitmaniales	Microbotryomycetes	Basidiomycota	Opisthokonta					13.474822222360343
barcode20	2877799	0.0001423610179224527	Heitmania tridentata	Heitmania	Heitmaniaceae	Heitmaniales	Microbotryomycetes	Basidiomycota	Opisthokonta					14.856084025297552
barcode20	1754191	0.0005975461388378608	Piromyces finnis	Piromyces	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes	Chytridiomycota	Opisthokonta					62.356927318424965
barcode20	45553	0.0010979590825583544	Wickerhamiella galacta	Wickerhamiella	Trichomonascaceae	Dipodascales	Dipodascomycetes	Ascomycota	Opisthokonta					114.57752006037707
barcode20	2854244	0.0004239271455388335	Verruconis cylindricalis	Verruconis	Sympoventuriaceae	Venturiales	Dothideomycetes	Ascomycota	Opisthokonta					44.23891727270497
barcode20	415601	0.0009088314580121364	Redeckera megalocarpum	Redeckera	Diversisporaceae	Diversisporales	Glomeromycetes	Mucoromycota	Opisthokonta					94.8411068008565
barcode20	936130	0.0003918207072820725	Pisolithus orientalis	Pisolithus	Pisolithaceae	Boletales	Agaricomycetes	Basidiomycota	Opisthokonta					40.888449908420675
barcode20	45792	0.0015293740655475169	Lipomyces oligophaga	Lipomyces	Lipomycetaceae	Lipomycetales	Lipomycetes	Ascomycota	Opisthokonta					159.59783061021113
barcode20	61395	0.0005931415522433893	Linderina pennispora	Linderina	Kickxellaceae	Kickxellales	Kickxellomycetes	Zoopagomycota	Opisthokonta					61.89728668435889
barcode20	334125	0.0003076509682219133	Clavulina monodiminutiva	Clavulina	Hydnaceae	Cantharellales	Agaricomycetes	Basidiomycota	Opisthokonta					32.104916788797766
barcode20	114775	0.00039477165847417984	Trigonosporomyces hylophilus	Trigonosporomyces	Chrysozymaceae		Microbotryomycetes	Basidiomycota	Opisthokonta					41.196396420073036
barcode20	2292779	0.0003843597845602597	Solicoccozyma zizaniae	Solicoccozyma	Piskurozymaceae	Filobasidiales	Tremellomycetes	Basidiomycota	Opisthokonta					40.1098653177859
barcode20	2704024	0.0011540837727668112	Vinositunica radiata	Vinositunica	Endogonaceae	Endogonales	Endogonomycetes	Mucoromycota	Opisthokonta					120.43441210708059
barcode20	4860	0.004500900253090346	Basidiobolus magnus	Basidiobolus	Basidiobolaceae	Basidiobolales	Basidiobolomycetes	Zoopagomycota	Opisthokonta					469.6914459112431
barcode20	2588764	0.0018707590468352562	Archaeospora ecuadoriana	Archaeospora	Archaeosporaceae	Archaeosporales	Glomeromycetes	Mucoromycota	Opisthokonta					195.22306033249316
barcode20	1115089	0.0002314606614906435	Clavulina cinereoglebosa	Clavulina	Hydnaceae	Cantharellales	Agaricomycetes	Basidiomycota	Opisthokonta					24.1540773298561
barcode20	2576354	0.00017396690559415919	Volvariella pulla	Volvariella	Pluteaceae	Agaricales	Agaricomycetes	Basidiomycota	Opisthokonta					18.15431643327848
barcode20	181762	0.021413244584693937	Psilocybe cubensis	Psilocybe	Strophariaceae	Agaricales	Agaricomycetes	Basidiomycota	Opisthokonta					2234.579138635736
barcode20	5341	0.0003654456375443402	Agaricus bisporus	Agaricus	Agaricaceae	Agaricales	Agaricomycetes	Basidiomycota	Opisthokonta					38.13607950593962
barcode20	1929756	0.000491290714503959	Desarmillaria tabescens	Desarmillaria	Physalacriaceae	Agaricales	Agaricomycetes	Basidiomycota	Opisthokonta					51.26864251206064
barcode20	292281	0.015354762837238592	Gloiocephala aquatica	Gloiocephala	Physalacriaceae	Agaricales	Agaricomycetes	Basidiomycota	Opisthokonta					1602.3462758800333
barcode20	13684	0.00020731091681716447	Parastagonospora nodorum	Parastagonospora	Phaeosphaeriaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta					21.633930724455197
barcode20	129865	0.00010570282422404074	Septoriella leuchtmannii	Septoriella	Phaeosphaeriaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta					11.030618221899772
barcode20	1208333	0.0043480988828373535	Dentiscutata savannicola	Dentiscutata	Gigasporaceae	Diversisporales	Glomeromycetes	Mucoromycota	Opisthokonta					453.74585891849205
barcode20	40221	0.0005654452739583157	Symbiotaphrina kochii	Symbiotaphrina	Symbiotaphrinaceae	Symbiotaphrinales		Ascomycota	Opisthokonta					59.00704156392003
barcode20	45511	0.00022138630134403332	Yamadazyma scolyti	Yamadazyma	Debaryomycetaceae	Serinales	Pichiomycetes	Ascomycota	Opisthokonta					23.102767476756597
barcode20	2710867	0.00014011553636035943	Khoyollomyces ramosus	Khoyollomyces	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes	Chytridiomycota	Opisthokonta					14.621756796885307
barcode20	2170546	0.0012119475784323013	Feramyces austinii	Feramyces	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes	Chytridiomycota	Opisthokonta					126.4727895473028
barcode20	2911221	0.004362451765953307	Chromocyphella lamellata	Chromocyphella	Chromocyphellaceae	Agaricales	Agaricomycetes	Basidiomycota	Opisthokonta					455.2436540360573
barcode20	4792	0.0005178582672319673	Phytophthora nicotianae	Phytophthora	Peronosporaceae	Peronosporales	Peronosporomycetes	Oomycota	Sar					54.041099476991945
barcode20	67593	0.00022073203438665185	Phytophthora sojae	Phytophthora	Peronosporaceae	Peronosporales	Peronosporomycetes	Oomycota	Sar					23.034491448419054
barcode20	2891599	0.0009826213193715942	Candidozyma khanbhai	Candidozyma	Metschnikowiaceae	Serinales	Pichiomycetes	Ascomycota	Opisthokonta					102.54144778302272
barcode20	42068	0.00021827941797266913	Pneumocystis jirovecii	Pneumocystis	Pneumocystaceae	Pneumocystales	Pneumocystomycetes	Ascomycota	Opisthokonta					22.778548662537887
barcode20	263815	0.00013427959367149858	Pneumocystis murina	Pneumocystis	Pneumocystaceae	Pneumocystales	Pneumocystomycetes	Ascomycota	Opisthokonta					14.012746997589234
barcode20	4754	0.00022862589077365087	Pneumocystis carinii	Pneumocystis	Pneumocystaceae	Pneumocystales	Pneumocystomycetes	Ascomycota	Opisthokonta					23.858254831684338
barcode20	2850	0.00026704590454608684	Phaeodactylum tricornutum	Phaeodactylum	Phaeodactylaceae	Naviculales	Bacillariophyceae	Bacillariophyta	Sar					27.86757536890689
barcode20	45539	0.00044282386145763424	Blastobotrys chiropterorum	Blastobotrys	Trichomonascaceae	Dipodascales	Dipodascomycetes	Ascomycota	Opisthokonta					46.210884062411424
barcode20	796027	0.0013875000458494938	Sugiyamaella lignohabitans	Sugiyamaella	Trichomonascaceae	Dipodascales	Dipodascomycetes	Ascomycota	Opisthokonta					144.7925672846239
barcode20	80884	0.0005652918464047517	Colletotrichum higginsianum	Colletotrichum	Glomerellaceae	Glomerellales	Sordariomycetes	Ascomycota	Opisthokonta					58.99103063156787
barcode20	1857663	0.00024976769988120824	Sugiyamaella mastotermitis	Sugiyamaella	Trichomonascaceae	Dipodascales	Dipodascomycetes	Ascomycota	Opisthokonta					26.064508321103485
barcode20	1068736	0.0005546733396076627	Monilochaetes dimorphospora	Monilochaetes	Australiascaceae	Glomerellales	Sordariomycetes	Ascomycota	Opisthokonta					57.882936354757646
barcode20	45271	0.00030076578206240164	Pseudallescheria ellipsoidea	Pseudallescheria	Microascaceae	Microascales	Sordariomycetes	Ascomycota	Opisthokonta					31.386413187121924
barcode20	308924	0.00023211474169020492	Starmerella riodocensis	Starmerella	Trichomonascaceae	Dipodascales	Dipodascomycetes	Ascomycota	Opisthokonta					24.222333869081336
barcode20	329884	0.0009253773685957801	Friedmanniomyces simplex	Friedmanniomyces	Teratosphaeriaceae	Mycosphaerellales	Dothideomycetes	Ascomycota	Opisthokonta					96.56775529981263
barcode20	1903024	0.0010364828298007472	Gloniopsis calami	Gloniopsis	Hysteriaceae	Hysteriales	Dothideomycetes	Ascomycota	Opisthokonta					108.16216570385699
barcode20	2544956	0.000626247758536879	Dicephalospora sessilis	Dicephalospora	Helotiaceae	Helotiales	Leotiomycetes	Ascomycota	Opisthokonta					65.352084842116
barcode20	1571505	0.0006265411927925688	Darksidea zeta	Darksidea	Lentitheciaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta					65.38270617386851
barcode20	1303431	0.00023154396942453342	Clypeoloculus akitaensis	Clypeoloculus	Morosphaeriaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta					24.162770929297185
barcode20	2878300	0.00023305398993437587	Piskurozyma stramentorum	Piskurozyma	Piskurozymaceae	Filobasidiales	Tremellomycetes	Basidiomycota	Opisthokonta					24.320349119601794
barcode20	1661796	0.003202685447935371	Dactylidispora ellipsospora	Dactylidispora	Ceratostomataceae	Coronophorales	Sordariomycetes	Ascomycota	Opisthokonta					334.2162399192956
barcode20	2036943	0.0005540102088639761	Harzia palmara	Harzia	Ceratostomataceae	Coronophorales	Sordariomycetes	Ascomycota	Opisthokonta					57.81373534600023
barcode20	124036	0.00011049232593864581	Berkeleyomyces basicola	Berkeleyomyces	Ceratocystidaceae	Microascales	Sordariomycetes	Ascomycota	Opisthokonta					11.530426673327383
barcode20	2709059	0.000627801475873801	Periconia cortaderiae	Periconia	Periconiaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta					65.5142230148105
barcode20	2036939	0.0003100370638931494	Harzia patula	Harzia	Ceratostomataceae	Coronophorales	Sordariomycetes	Ascomycota	Opisthokonta					32.353917802569605
barcode20	2036938	0.00036281036464359026	Harzia macrospora	Harzia	Ceratostomataceae	Coronophorales	Sordariomycetes	Ascomycota	Opisthokonta					37.86107560238186
barcode20	2654861	0.0037983313142848146	Quaeritorhiza haematococci	Quaeritorhiza	Quaeritorhizaceae		Chytridiomycetes	Chytridiomycota	Opisthokonta					396.37486430219184
barcode20	45607	0.0002584383161005152	Wickerhamiella sorbophila	Wickerhamiella	Trichomonascaceae	Dipodascales	Dipodascomycetes	Ascomycota	Opisthokonta					26.969330476669267
barcode20	1095183	0.00012379819951113867	Magnusiomyces capitatus	Magnusiomyces	Dipodascaceae	Dipodascales	Dipodascomycetes	Ascomycota	Opisthokonta					12.918961109984876
barcode20	2832334	0.0009150834569599006	Wickerhamiella osmotolerans	Wickerhamiella	Trichomonascaceae	Dipodascales	Dipodascomycetes	Ascomycota	Opisthokonta					95.49353415105043
barcode20	2991538	0.0006971589410208615	Entomortierella sugadairana	Entomortierella	Mortierellaceae	Mortierellales	Mortierellomycetes	Mucoromycota	Opisthokonta					72.75202129023201
barcode20	2877792	0.00034137457469756853	Begerowomyces foliicola	Begerowomyces		Cystobasidiales	Cystobasidiomycetes	Basidiomycota	Opisthokonta					35.62414374256476
barcode20	2877765	0.00035754459100990833	Kondoa cylindrica	Kondoa	Kondoaceae	Agaricostilbales	Agaricostilbomycetes	Basidiomycota	Opisthokonta					37.311565794838984
barcode20	2943438	0.001839666816782186	Hydnum reginae	Hydnum	Hydnaceae	Cantharellales	Agaricomycetes	Basidiomycota	Opisthokonta					191.978430665305
barcode20	911321	0.00024177208197223384	Calcarisporiella thermophila	Calcarisporiella	Calcarisporiellaceae	Calcarisporiellales		Mucoromycota	Opisthokonta					25.23012561421246
barcode20	1486924	0.0019663578846941614	Gromochytrium mamkaevae	Gromochytrium	Gromochytriaceae	Gromochytriales	Chytridiomycetes	Chytridiomycota	Opisthokonta					205.19927705725922
barcode20	2775103	0.00023444346850707548	Puccinia xinyuanensis	Puccinia	Pucciniaceae	Pucciniales	Pucciniomycetes	Basidiomycota	Opisthokonta					24.46534815605586
barcode20	243824	0.0001453213463512972	Sporobolomyces jilinensis	Sporobolomyces	Sporidiobolaceae	Sporidiobolales	Microbotryomycetes	Basidiomycota	Opisthokonta					15.165009098489621
barcode20	2877793	0.0006231724311836093	Sporobolomyces cellobiolyticus	Sporobolomyces	Sporidiobolaceae	Sporidiobolales	Microbotryomycetes	Basidiomycota	Opisthokonta					65.03115905616555
barcode20	2877794	0.00060867053525426	Sporobolomyces ellipsoideus	Sporobolomyces	Sporidiobolaceae	Sporidiobolales	Microbotryomycetes	Basidiomycota	Opisthokonta					63.517813706458305
barcode20	243823	0.00023043504488284305	Sporobolomyces beijingensis	Sporobolomyces	Sporidiobolaceae	Sporidiobolales	Microbotryomycetes	Basidiomycota	Opisthokonta					24.047049108749086
barcode20	2877821	0.000351150450355684	Sporobolomyces reniformis	Sporobolomyces	Sporidiobolaceae	Sporidiobolales	Microbotryomycetes	Basidiomycota	Opisthokonta					36.644305246867404
barcode20	1904429	0.0004933626326294082	Puccinia novopanici	Puccinia	Pucciniaceae	Pucciniales	Pucciniomycetes	Basidiomycota	Opisthokonta					51.48485752804189
barcode20	3058949	0.0021164656831336548	Gorgonomyces thailandicus	Gorgonomyces	Gorgonomycetaceae	Rhizophydiales	Chytridiomycetes	Chytridiomycota	Opisthokonta					220.86377636341254
barcode20	2494425	0.0005352703114649606	Lentaria variabilis	Lentaria	Lentariaceae	Gomphales	Agaricomycetes	Basidiomycota	Opisthokonta					55.85813335292597
barcode20	5481	0.00015330783306190861	Diutina rugosa	Diutina	Debaryomycetaceae	Serinales	Pichiomycetes	Ascomycota	Opisthokonta					15.998438919175474
barcode20	46585	0.0002399022022807858	Sungouiella pseudointermedia	Sungouiella	Metschnikowiaceae	Serinales	Pichiomycetes	Ascomycota	Opisthokonta					25.034994319011403
barcode20	1041604	0.0005533562441937216	Sungouiella pseudoflosculorum	Sungouiella	Metschnikowiaceae	Serinales	Pichiomycetes	Ascomycota	Opisthokonta					57.74549086283582
barcode20	299329	0.007953813741488194	Metschnikowia vanudenii	Metschnikowia	Metschnikowiaceae	Serinales	Pichiomycetes	Ascomycota	Opisthokonta					830.0202329930005
barcode20	2832335	0.00031231799816080157	Wickerhamiella tropicalis	Wickerhamiella	Trichomonascaceae	Dipodascales	Dipodascomycetes	Ascomycota	Opisthokonta					32.59194469807045
barcode20	85574	0.0014680038388667474	Kodamaea kakaduensis	Kodamaea	Debaryomycetaceae	Serinales	Pichiomycetes	Ascomycota	Opisthokonta					153.19354060493941
barcode20	2596947	0.00026119693603568434	Starmerella vitae	Starmerella	Trichomonascaceae	Dipodascales	Dipodascomycetes	Ascomycota	Opisthokonta					27.25720626000384
barcode20	115786	0.001010120945824187	[Candida] orba	Phaffomyces	Phaffomycetaceae	Phaffomycetales	Saccharomycetes	Ascomycota	Opisthokonta					105.41117130148304
barcode20	174643	0.012139850776162944	Metschnikowia dekortorum	Metschnikowia	Metschnikowiaceae	Serinales	Pichiomycetes	Ascomycota	Opisthokonta					1266.854127746484
barcode20	64504	0.000694531734045252	Allomyces arbusculus	Allomyces	Blastocladiaceae	Blastocladiales	Blastocladiomycetes	Blastocladiomycota	Opisthokonta					72.47785910629227
barcode20	372061	0.005083423683184747	Lepidosphaeria nicotiae	Lepidosphaeria	Testudinaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta					530.4806784587443
barcode20	4997	0.00015615044896499179	Kondoa yuccicola	Kondoa	Kondoaceae	Agaricostilbales	Agaricostilbomycetes	Basidiomycota	Opisthokonta					16.295080101741718
barcode20	1306365	0.00022753586087901617	Cryomyces montanus	Cryomyces			Dothideomycetes	Ascomycota	Opisthokonta					23.74450476202973
barcode20	2810478	0.007381872179095312	Salinomyces polonicus	Salinomyces	Teratosphaeriaceae	Mycosphaerellales	Dothideomycetes	Ascomycota	Opisthokonta					770.3352712494913
barcode20	1396493	0.002521165977191481	Fimicolochytrium jonesii	Fimicolochytrium	Powellomycetaceae	Spizellomycetales	Chytridiomycetes	Chytridiomycota	Opisthokonta					263.096275549817
barcode20	95809	0.00024226085745320428	Kodamaea fungicola	Kodamaea	Debaryomycetaceae	Serinales	Pichiomycetes	Ascomycota	Opisthokonta					25.281131779529133
barcode20	507509	0.0007990259986650708	Danielozyma litseae	Danielozyma	Debaryomycetaceae	Serinales	Pichiomycetes	Ascomycota	Opisthokonta					83.38235809069346
barcode20	1508187	0.00019778542067859183	Meristemomyces frigidus	Meristemomyces	Teratosphaeriaceae	Mycosphaerellales	Dothideomycetes	Ascomycota	Opisthokonta					20.63989757491445
barcode20	78172	0.00013672214898026206	Sungouiella akabanensis	Sungouiella	Metschnikowiaceae	Serinales	Pichiomycetes	Ascomycota	Opisthokonta					14.267639856835247
barcode20	1396494	0.00019003881814086136	Fimicolochytrium alabamae	Fimicolochytrium	Powellomycetaceae	Spizellomycetales	Chytridiomycetes	Chytridiomycota	Opisthokonta					19.831500867089588
barcode20	1396496	0.0009777232413933623	Thoreauomyces humboldtii	Thoreauomyces	Powellomycetaceae	Spizellomycetales	Chytridiomycetes	Chytridiomycota	Opisthokonta					102.03030885560433
barcode20	2877732	0.00018003630117890664	Teunia korlaensis	Teunia	Cryptococcaceae	Tremellales	Tremellomycetes	Basidiomycota	Opisthokonta					18.787688209524802
barcode20	27374	0.0004080392811646405	Acaulospora spinosa	Acaulospora	Acaulosporaceae	Diversisporales	Glomeromycetes	Mucoromycota	Opisthokonta					42.58093918593606
barcode20	1315970	0.00026330868027495016	Lactifluus chrysocarpus	Lactifluus	Russulaceae	Russulales	Agaricomycetes	Basidiomycota	Opisthokonta					27.477577330092423
barcode20	582727	0.0004114497489364165	Puccinia emaculata	Puccinia	Pucciniaceae	Pucciniales	Pucciniomycetes	Basidiomycota	Opisthokonta					42.93683855025974
barcode20	2704021	0.000735512241176899	Endogone botryocarpus	Endogone	Endogonaceae	Endogonales	Endogonomycetes	Mucoromycota	Opisthokonta					76.7543799280153
barcode20	1249076	0.00021306172967993929	Ogataea wickerhamii	Ogataea	Pichiaceae	Pichiales	Pichiomycetes	Ascomycota	Opisthokonta					22.234056800750064
barcode20	1056133	0.00012402032465710816	Infundichalara microchona	Infundichalara	Hamatocanthoscyphaceae	Helotiales	Leotiomycetes	Ascomycota	Opisthokonta					12.942140979592521
barcode20	70189	0.00022859039988436448	Olpidium brassicae	Olpidium	Olpidiaceae	Olpidiales	Olpidiomycetes	Olpidiomycota	Opisthokonta					23.854551179932855
barcode20	1987568	0.00021083459687179772	Pecoramyces ruminantium	Pecoramyces	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes	Chytridiomycota	Opisthokonta					22.00164435655645
barcode20	4816	0.0002416324622828715	Spizellomyces acuminatus	Spizellomyces	Spizellomycetaceae	Spizellomycetales	Chytridiomycetes	Chytridiomycota	Opisthokonta					25.215555601529054
barcode20	117821	0.00014464028722745902	Spizellomyces plurigibbosus	Spizellomyces	Spizellomycetaceae	Spizellomycetales	Chytridiomycetes	Chytridiomycota	Opisthokonta					15.093937173621486
barcode20	2750447	0.00013262893317584585	Gaertneriomyces spectabilis	Gaertneriomyces	Spizellomycetaceae	Spizellomycetales	Chytridiomycetes	Chytridiomycota	Opisthokonta					13.840492321565394
barcode20	64516	0.000580692146966944	Phlyctochytrium californicum	Phlyctochytrium	Chytridiaceae	Chytridiales	Chytridiomycetes	Chytridiomycota	Opisthokonta					60.59812899673544
barcode20	109895	0.0005266073482739092	Powellomyces hirtus	Powellomyces	Powellomycetaceae	Spizellomycetales	Chytridiomycetes	Chytridiomycota	Opisthokonta					54.954109829123794
barcode20	1395665	0.001616296302891475	Alogomyces tanneri	Alogomyces	Lobulomycetaceae	Lobulomycetales	Chytridiomycetes	Chytridiomycota	Opisthokonta					168.66860068823988
barcode20	2877725	0.00022012301898846832	Vishniacozyma pseudopenaeus	Vishniacozyma	Bulleribasidiaceae	Tremellales	Tremellomycetes	Basidiomycota	Opisthokonta					22.97093764654161
barcode20	2877723	0.000214022300889084	Tremella shuangheensis	Tremella	Tremellaceae	Tremellales	Tremellomycetes	Basidiomycota	Opisthokonta					22.33429720928036
barcode20	151289	0.00032114459458958724	Vishniacozyma tephrensis	Vishniacozyma	Bulleribasidiaceae	Tremellales	Tremellomycetes	Basidiomycota	Opisthokonta					33.51304416839638
barcode20	2877726	0.000135098082581764	Vishniacozyma europaea	Vishniacozyma	Bulleribasidiaceae	Tremellales	Tremellomycetes	Basidiomycota	Opisthokonta					14.09816040781998
barcode20	417184	0.00014054944154458173	Mycoemilia scoparia	Mycoemilia	Kickxellaceae	Kickxellales	Kickxellomycetes	Zoopagomycota	Opisthokonta					14.667036972384826
